,condition,ineq_condition,mobil_condition,ineq_quiz_ans,mobil_quiz_ans,exp_display_order,income_result_of_circumstances,equal_outcomes,govt_should_take_active_steps,ineq_is_a_serious_problem,how_to_fix_ineq_1st_choice,how_to_fix_ineq_2nd_choice,how_to_fix_ineq_3rd_choice,how_to_fix_ineq_4th_choice,how_to_fix_ineq_5th_choice,how_to_fix_ineq_text,high_earners_rarely_deserving,increase_taxes_on_millionares,increase_estate_tax,increase_min_wage,increase_aid_to_poor,increase_food_stamps,support_entrepreneurs,support_housing,outcome_display_order,gap_btw_rich_and_poor_increasing,children_have_worse_chances,mc_display_order,is_us_resident,state,gender,age,marital_status,has_children,race,education,employment_status,income,intergen_mobility_down,intragen_mobility_down,income_volatility,liberal_vs_conservative,democrat_vs_republican
2011,incr_ineq_decr_mobil,1.0,1.0,2,2,"['ineq', 'mobil']",1,0,3,3,1,3,2,4,5,I wouldn't know about that and nothing comes to mind ,2,2,3,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares']",2,2,"['mobil_mc', 'ineq_mc']",1,Washington,2,43,0,0,1,3,4,1,3,3,2,5,2
2012,incr_ineq_incr_mobil,1.0,0.0,1,3,"['ineq', 'mobil']",0,0,5,5,3,1,2,5,4,"Reduce taxes on the  middle class, let us keep more of our money, and stop government spending ( $30,000 for plates, personal  stylists 
 Constant vacations etc.) Its obscene what our dollars are paying for. ",1,3,1,3,5,5,0,1,"['equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_housing', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor']",3,1,"['mobil_mc', 'ineq_mc']",1,Florida,3,62,0,1,3,5,6,3,2,3,1,3,2
2013,incr_ineq_incr_mobil,1.0,0.0,3,2,"['mobil', 'ineq']",0,0,5,4,1,2,3,4,5,Above because climate change in 2020,1,3,2,3,5,5,1,1,"['increase_min_wage', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps']",1,1,"['ineq_mc', 'mobil_mc']",1,Georgia,2,26,0,1,1,3,1,1,1,1,1,1,1
2014,decr_ineq_incr_mobil,0.0,0.0,1,1,"['ineq', 'mobil']",0,0,2,1,1,3,4,2,5,Nothing. Inequality is a mindset of an individual or group used to shift all blame for their lot in life from themselves to anyone or anything other than them. ,1,2,1,2,1,2,1,0,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",1,1,"['mobil_mc', 'ineq_mc']",1,New York,2,50,0,0,1,7,5,5,3,3,2,2,3
2015,decr_ineq_incr_mobil,0.0,0.0,1,1,"['ineq', 'mobil']",0,0,2,3,2,1,3,4,5,Perhaps a random check of businesses that employ both female and male employees in the same job function with comparable background and experience.,2,3,2,3,4,4,1,1,"['equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_min_wage', 'increase_aid_to_poor', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",1,1,"['mobil_mc', 'ineq_mc']",1,California,3,60,0,1,1,4,6,2,2,4,2,2,1
2016,incr_ineq_decr_mobil,1.0,1.0,1,1,"['mobil', 'ineq']",1,0,5,5,3,2,1,5,4,I think the government should Try and reduce inequality by not using it as campaigning mechanism or in any form of social media,2,3,1,3,5,3,1,1,"['support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving']",2,1,"['mobil_mc', 'ineq_mc']",1,Louisiana,3,22,0,1,3,4,6,4,1,3,3,3,3
2017,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",1,1,4,3,2,1,4,5,3,"Raise taxes on passive income earners, real estate developers and place high tax on wealth transfers like when parents pass large companies to their children like trump will do.",3,3,3,3,4,4,1,1,"['increase_min_wage', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,3,"['ineq_mc', 'mobil_mc']",1,Pennsylvania,2,42,0,0,1,4,3,8,3,3,2,4,3
2018,incr_ineq_decr_mobil,1.0,1.0,2,2,"['mobil', 'ineq']",1,1,3,3,2,1,3,4,5,Don't know what to do with the wind chill,2,2,2,2,2,2,0,0,"['increase_food_stamps', 'support_housing', 'increase_min_wage', 'increase_aid_to_poor', 'support_entrepreneurs', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps']",3,2,"['ineq_mc', 'mobil_mc']",1,District of Columbia,3,40,1,0,1,3,3,1,3,3,2,3,2
2019,decr_ineq_decr_mobil,0.0,1.0,2,3,"['ineq', 'mobil']",0,0,3,3,1,2,4,3,5,"Not much. If a employer wants to pay you the same as other sex they will, but I’m sure it depends on your position and how you can handle it like the opposite sex.",2,3,1,3,4,2,1,0,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'support_entrepreneurs', 'support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'increase_food_stamps']",3,2,"['mobil_mc', 'ineq_mc']",1,Virginia,3,78,1,0,1,3,6,6,2,3,1,2,2
2020,decr_ineq_incr_mobil,0.0,0.0,2,2,"['ineq', 'mobil']",0,0,3,2,3,2,4,5,1,More jobs,1,2,1,2,4,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_min_wage', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'support_housing']",2,1,"['mobil_mc', 'ineq_mc']",1,Michigan,3,33,1,1,1,5,2,4,1,2,2,1,1
2021,incr_ineq_decr_mobil,1.0,1.0,3,2,"['mobil', 'ineq']",1,0,4,5,3,2,4,5,1,heavy taxes on wealthy people ,2,3,3,3,4,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'support_housing', 'increase_aid_to_poor']",3,2,"['mobil_mc', 'ineq_mc']",1,New York,3,23,0,0,1,4,5,5,2,3,1,3,3
2022,incr_ineq_decr_mobil,1.0,1.0,3,3,"['ineq', 'mobil']",1,1,4,4,2,4,3,5,1,"How about recognizing that capitalism “ain’t all it’s cracked up to be.” We have a dual nature in America which can’t be rectified. Are we a cold, calculating, the-cream-rises-to-the-top / the chaff falls away country, or are we a welcoming, charitable, warm, make-room-for-everyone-at-the-table, Statue of Liberty country? Do we give a crap about the “common welfare” or do we only REALLY care about the almighty dollar & the power it can buy? I think a good start would be to become brutally HONEST about what America is and what it isn’t. It’s our entire culture - not this one thing or that.",2,3,3,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_food_stamps', 'support_housing', 'increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor']",3,3,"['mobil_mc', 'ineq_mc']",1,Missouri,3,55,0,0,1,5,6,3,5,5,1,3,3
2023,incr_ineq_decr_mobil,1.0,1.0,1,1,"['ineq', 'mobil']",0,0,1,1,1,4,3,2,5,The government should stay out of as much as possible!  We don't need another communist country!  Communism doesn't work!!,2,1,1,2,1,1,1,1,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,1,"['mobil_mc', 'ineq_mc']",1,New York,3,48,1,0,1,3,6,11,1,1,1,1,1
2024,decr_ineq_incr_mobil,0.0,0.0,2,2,"['ineq', 'mobil']",0,0,3,5,2,1,3,4,5,Make it illegal to NOT hire whites,3,3,3,1,5,5,1,1,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage']",2,3,"['ineq_mc', 'mobil_mc']",1,North Carolina,2,27,0,0,1,3,6,5,3,3,1,3,1
2025,decr_ineq_incr_mobil,0.0,0.0,2,1,"['mobil', 'ineq']",0,1,1,2,1,4,3,2,5,The government doesn't have the responsibility to fix inequality. People are born into inequality all of the time some have the ambition to get themselves out of where they are and into a better income bracket. People make their own choices.,1,2,1,2,3,1,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_min_wage', 'increase_food_stamps', 'support_housing', 'increase_aid_to_poor', 'support_entrepreneurs']",2,1,"['ineq_mc', 'mobil_mc']",1,Mississippi,3,53,1,0,1,6,6,5,3,3,1,1,1
2026,decr_ineq_incr_mobil,0.0,0.0,2,1,"['ineq', 'mobil']",1,0,3,3,1,5,3,4,2,Help you get more better jobs,1,2,3,3,4,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing']",2,1,"['ineq_mc', 'mobil_mc']",1,New York,2,30,0,1,3,3,1,5,2,1,1,2,1
2027,incr_ineq_incr_mobil,1.0,0.0,2,2,"['ineq', 'mobil']",1,1,4,3,2,3,4,5,1,trump is a problem,1,2,2,2,3,3,1,0,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes']",2,2,"['ineq_mc', 'mobil_mc']",1,Hawaii,3,41,1,1,4,7,1,8,1,3,2,2,2
2028,decr_ineq_decr_mobil,0.0,1.0,1,1,"['mobil', 'ineq']",1,0,4,4,1,2,3,4,5,They should  low the tax,1,2,3,3,2,3,1,1,"['support_housing', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,1,"['mobil_mc', 'ineq_mc']",1,Massachusetts,3,31,1,1,4,3,6,1,2,2,2,3,4
2029,incr_ineq_incr_mobil,1.0,0.0,3,3,"['mobil', 'ineq']",0,0,3,2,3,2,1,4,5,Fix it they the the government ,2,2,3,3,5,1,1,1,"['high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,2,"['mobil_mc', 'ineq_mc']",1,Pennsylvania,2,32,0,1,2,3,1,6,2,3,2,2,2
2030,decr_ineq_incr_mobil,0.0,0.0,1,3,"['mobil', 'ineq']",0,1,4,2,1,2,3,5,4,Make going to college less expensive ,2,2,1,3,3,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'increase_food_stamps', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing', 'support_entrepreneurs', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances']",1,1,"['ineq_mc', 'mobil_mc']",1,Illinois,3,43,0,1,1,3,4,5,2,2,1,3,3
2031,incr_ineq_incr_mobil,1.0,0.0,3,1,"['ineq', 'mobil']",1,1,5,5,1,3,4,5,2,The government ca increase the taxes on the rich and decrease the taxes on the middle class and the poor.They also can make sure that all children receive a proper education and not let them move up to the next grade unless they complete the requirements of the grade they are in. This way children can be prepared for the real world. Too many children are advanced in schools without being able to read or write.With this there will be more equality for children to have better careesand make more money.,3,3,1,3,5,4,1,1,"['increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_food_stamps', 'support_entrepreneurs', 'support_housing', 'increase_min_wage', 'increase_aid_to_poor', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances']",3,1,"['mobil_mc', 'ineq_mc']",1,New York,3,61,1,0,1,5,6,2,5,4,1,2,2
2032,incr_ineq_decr_mobil,1.0,1.0,3,3,"['ineq', 'mobil']",1,0,4,5,3,2,4,5,1,raise taxes,3,3,3,3,5,5,1,1,"['support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,3,"['ineq_mc', 'mobil_mc']",1,Nevada,2,55,0,0,1,5,6,2,4,3,1,4,2
2033,decr_ineq_decr_mobil,0.0,1.0,3,1,"['ineq', 'mobil']",0,1,5,4,1,3,4,5,2,"The U.S government should provide equal opportunities, housing, education, health care to all Americans equally.",2,3,1,3,2,2,1,1,"['increase_aid_to_poor', 'support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_min_wage', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax']",3,3,"['ineq_mc', 'mobil_mc']",1,Georgia,3,66,0,0,1,7,6,5,1,4,1,3,1
2034,incr_ineq_decr_mobil,1.0,1.0,1,2,"['ineq', 'mobil']",1,0,3,2,2,1,5,4,3,no inequality every body has to work ,1,3,1,3,3,3,1,1,"['increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,3,"['ineq_mc', 'mobil_mc']",1,Washington,3,50,1,1,4,6,4,7,3,3,1,1,1
2035,incr_ineq_decr_mobil,1.0,1.0,3,1,"['mobil', 'ineq']",0,0,4,3,1,2,3,4,5,Less taxes for working class,2,3,2,3,4,3,1,1,"['increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,1,"['mobil_mc', 'ineq_mc']",1,Washington,2,44,1,1,1,3,1,9,1,2,1,2,1
2036,decr_ineq_incr_mobil,0.0,0.0,1,1,"['ineq', 'mobil']",1,0,4,5,1,2,3,4,5,"Allow positions in jobs to be held for homeless, promote the pros of working, etc",2,3,2,3,4,5,0,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_food_stamps', 'support_housing', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor']",3,1,"['mobil_mc', 'ineq_mc']",1,California,3,19,0,0,5,4,2,1,1,1,2,3,3
2037,incr_ineq_decr_mobil,1.0,1.0,1,2,"['ineq', 'mobil']",0,0,1,3,1,5,4,3,2,The government can’t do anything there’s laws that protect it. It’s up to humans to do better. That’s the problem people blame the government when we need to blame ourselves. ,2,2,1,2,2,1,1,0,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'increase_food_stamps', 'support_housing']",2,1,"['ineq_mc', 'mobil_mc']",1,Florida,2,20,0,0,1,5,1,5,1,1,1,3,3
2038,incr_ineq_decr_mobil,1.0,1.0,2,1,"['mobil', 'ineq']",0,0,5,1,2,3,4,5,1,What they been doing and bring back the draft ,3,3,1,2,5,5,1,1,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'support_entrepreneurs', 'support_housing', 'increase_min_wage', 'increase_aid_to_poor', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances']",3,3,"['ineq_mc', 'mobil_mc']",1,Maryland,2,65,0,0,1,6,6,2,2,2,1,1,1
2039,incr_ineq_decr_mobil,1.0,1.0,3,1,"['mobil', 'ineq']",1,1,3,5,2,1,3,5,4,lower corporate taxes so they can increase wages without hurting their bottom line,2,3,1,3,3,3,1,1,"['increase_aid_to_poor', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares']",3,3,"['mobil_mc', 'ineq_mc']",1,Nevada,2,57,0,0,1,4,6,5,3,3,2,3,3
2040,decr_ineq_decr_mobil,0.0,1.0,3,2,"['mobil', 'ineq']",1,0,5,4,3,1,2,4,5,Make sure everyones Rights are respected. Have programs to help people who can't get resources they need. Promote equality in schools. Re,1,3,1,3,5,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_food_stamps', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes']",3,3,"['mobil_mc', 'ineq_mc']",1,Pennsylvania,2,37,1,0,1,3,1,5,2,3,1,4,2
2041,decr_ineq_incr_mobil,0.0,0.0,3,3,"['mobil', 'ineq']",1,0,5,4,1,2,3,4,5,The government can give more jobs to every low come people and give more grants to help the needy and help the homes get off the streets.,1,3,1,3,4,5,1,1,"['increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_min_wage', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares']",3,2,"['ineq_mc', 'mobil_mc']",1,Virginia,3,50,0,0,2,3,6,1,1,2,1,4,2
2042,incr_ineq_incr_mobil,1.0,0.0,3,3,"['ineq', 'mobil']",0,0,3,5,2,4,3,5,1,"equal opportunity employers, raise taxes on wealthy, etc",2,3,2,3,4,4,1,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps', 'increase_min_wage', 'support_entrepreneurs', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares']",3,1,"['ineq_mc', 'mobil_mc']",1,Pennsylvania,2,22,0,0,1,6,1,7,3,1,1,3,2
